Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;95;Honduras;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;40.81;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;95;Honduras;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;325;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;95;Honduras;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;20.78;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;97;Hongrie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2227;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;97;Hongrie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;38.42;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;97;Hongrie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1064;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;97;Hongrie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;50.07;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;25;Îles Salomon;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2208;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;25;Îles Salomon;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;37.74;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;25;Îles Salomon;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;198;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;25;Îles Salomon;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;15.72;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;100;Inde;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2257;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;100;Inde;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.91;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;100;Inde;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;274;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;100;Inde;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;14.38;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;101;Indonésie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2689;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;101;Indonésie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.95;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;101;Indonésie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;194;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;101;Indonésie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;21.83;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;102;Iran (République islamique d');664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2741;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;102;Iran (République islamique d');674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;60.52;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;102;Iran (République islamique d');664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;343;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;102;Iran (République islamique d');674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;25.09;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;103;Iraq;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2358;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;103;Iraq;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;49.56;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;103;Iraq;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;243;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;103;Iraq;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;16.85;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;104;Irlande;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2682;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;104;Irlande;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.58;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;104;Irlande;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1152;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;104;Irlande;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;69.88;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;99;Islande;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2001;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;99;Islande;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;39.5;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;99;Islande;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1651;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;99;Islande;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;105.31;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;105;Israël;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2740;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;105;Israël;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;52.21;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;105;Israël;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;825;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;105;Israël;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;73.38;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;106;Italie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2645;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;106;Italie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;49.94;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;106;Italie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;832;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;106;Italie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;54.71;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;109;Jamaïque;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2232;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;109;Jamaïque;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;36.98;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;109;Jamaïque;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;525;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;109;Jamaïque;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;36.08;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;110;Japon;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2157;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;110;Japon;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;38.67;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;110;Japon;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;556;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;110;Japon;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;48.09;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;112;Jordanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2417;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;112;Jordanie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;46.63;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;112;Jordanie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;322;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;112;Jordanie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;23.15;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;108;Kazakhstan;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2216;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;108;Kazakhstan;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;38.09;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;108;Kazakhstan;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;878;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;108;Kazakhstan;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;54.12;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;114;Kenya;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1900;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;114;Kenya;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.46;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;114;Kenya;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;244;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;114;Kenya;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;14.92;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;113;Kirghizistan;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2111;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;113;Kirghizistan;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;49.69;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;113;Kirghizistan;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;597;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;113;Kirghizistan;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;33.74;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;83;Kiribati;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2710;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;83;Kiribati;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;37.49;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;83;Kiribati;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;364;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;83;Kiribati;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;36.6;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;118;Koweït;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2807;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;118;Koweït;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;52.11;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;118;Koweït;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;637;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;118;Koweït;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;48.31;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;122;Lesotho;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2201;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;122;Lesotho;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;54.49;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;122;Lesotho;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;274;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;122;Lesotho;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;18.82;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;119;Lettonie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2207;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;119;Lettonie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;41.71;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;119;Lettonie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1008;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;119;Lettonie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;60.66;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;121;Liban;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2571;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;121;Liban;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;47.48;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;121;Liban;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;321;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;121;Liban;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;22.05;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;123;Libéria;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2032;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;123;Libéria;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;31.01;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;123;Libéria;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;125;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;123;Libéria;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;10.31;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;126;Lituanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2435;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;126;Lituanie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;50.57;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;126;Lituanie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;991;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;126;Lituanie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;76.37;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;256;Luxembourg;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2285;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;256;Luxembourg;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;41.62;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;256;Luxembourg;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1183;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;256;Luxembourg;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;68.22;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;154;Macédoine du Nord;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2434;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;154;Macédoine du Nord;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;47.35;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;154;Macédoine du Nord;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;575;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;154;Macédoine du Nord;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;35.63;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;129;Madagascar;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1808;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;129;Madagascar;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;34.47;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;129;Madagascar;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;135;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;129;Madagascar;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;9.47;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;131;Malaisie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2359;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;131;Malaisie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;34.28;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;131;Malaisie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;515;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;131;Malaisie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;43.7;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;130;Malawi;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2339;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;130;Malawi;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;60.7;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;130;Malawi;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;139;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;130;Malawi;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;8.77;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;132;Maldives;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1725;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;132;Maldives;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;32.62;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;132;Maldives;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;543;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;132;Maldives;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;48.94;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;133;Mali;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2558;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;133;Mali;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;60.4;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;133;Mali;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;320;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;133;Mali;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;22.34;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;134;Malte;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2464;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;134;Malte;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;49.32;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;134;Malte;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;973;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;134;Malte;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;66.81;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;143;Maroc;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;3032;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;143;Maroc;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;71.94;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;143;Maroc;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;335;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;143;Maroc;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;27.84;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;137;Maurice;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2564;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;137;Maurice;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;47.02;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;137;Maurice;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;475;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;137;Maurice;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;39.88;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2431;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;51.14;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;423;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;29.68;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;138;Mexique;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2477;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;138;Mexique;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;46.77;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;138;Mexique;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;685;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;138;Mexique;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;44.19;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1516;Fc;Donnée calculée
